Date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,LeapYear,WorkingDays
2058-01-01,0,0,1,1,0,0,0,2
2058-02-01,0,0,0,0,0,0,-0.25,0
2058-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2058-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2058-05-01,1.177511329,0.567973897,0.567973897,1.526410362,1.567973897,0.567973897,0,3.98790864
2058-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-0.572811496,0,-7.004840235
2058-07-01,1,1,1,0,0,0,0,3
2058-08-01,0,0,0,1,1,1,0,-0.5
2058-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2058-10-01,0,1,1,0,0,0,0,2
2058-11-01,0,0,0,0,1,1,0,-1.5
2058-12-01,0,0,-2,-2,-1,-1,0,-2.5
2059-01-01,0,0,0,1,1,0,0,2
2059-02-01,0,0,0,0,0,0,-0.25,0
2059-03-01,-2.288872996,-2.49205214,-2.49205214,-2.49205214,-3.187283424,-1.49205214,0,-9.222182489
2059-04-01,2.293710594,2.496889739,2.496889739,1.501727337,2.192121022,1.496889739,0,7.239114085
2059-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2059-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2059-07-01,0,1,1,1,0,0,0,3
2059-08-01,-1,-1,-1,-1,0,0,0,-4
2059-09-01,1,1,0,0,0,0,0,2
2059-10-01,0,0,1,1,0,0,0,2
2059-11-01,-1,-1,-1,-1,-1,0,0,-5
2059-12-01,1,1,1,-1,-1,0,0,1
2060-01-01,0,0,0,0,1,1,0,-1.5
2060-02-01,-1,-1,-1,-1,-1,-1,0.75,-2.5
2060-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2060-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2060-05-01,1.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2060-06-01,-1.182348928,0.427188504,0.427188504,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2060-07-01,0,0,0,1,1,1,0,-0.5
2060-08-01,0,0,-1,-1,-1,-1,0,-0.5
2060-09-01,0,0,1,1,0,0,0,2
2060-10-01,0,0,0,0,1,1,0,-1.5
2060-11-01,1,1,0,0,0,0,0,2
2060-12-01,1,1,2,2,2,0,0,8
2061-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2061-02-01,0,0,0,0,0,0,-0.25,0
2061-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2061-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2061-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2061-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2061-07-01,-1,-1,-1,-1,0,0,0,-4
2061-08-01,1,1,1,0,0,0,0,3
2061-09-01,0,0,0,1,1,0,0,2
2061-10-01,-1,-1,-1,-1,-1,0,0,-5
2061-11-01,0,1,1,0,0,0,0,2
2061-12-01,0,1,1,2,2,2,0,1
2062-01-01,1,1,0,0,0,0,0,2
2062-02-01,0,0,0,0,0,0,-0.25,0
2062-03-01,-2.288872996,-1.49205214,-0.49205214,-0.49205214,-1.187283424,-1.49205214,0,-2.222182489
2062-04-01,1.293710594,0.496889739,0.496889739,0.501727337,1.192121022,1.496889739,0,0.239114085
2062-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2062-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2062-07-01,0,-1,-1,-1,-1,0,0,-4
2062-08-01,0,1,1,1,0,0,0,3
2062-09-01,0,0,0,0,1,1,0,-1.5
2062-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2062-11-01,0,0,1,1,0,0,0,2
2062-12-01,-2,-2,-1,-1,0,0,0,-6
2063-01-01,0,1,1,0,0,0,0,2
2063-02-01,0,0,0,0,0,0,-0.25,0
2063-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2063-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2063-05-01,1.177511329,0.567973897,1.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2063-06-01,-1.182348928,-0.572811496,-0.572811496,-0.536085559,0.427188504,0.427188504,0,-3.504840235
2063-07-01,0,0,-1,-1,-1,-1,0,-0.5
2063-08-01,0,0,1,1,1,0,0,3
2063-09-01,-1,-1,-1,-1,-1,0,0,-5
2063-10-01,1,1,0,0,0,0,0,2
2063-11-01,0,0,0,1,1,0,0,2
2063-12-01,0,-2,-2,-1,-1,0,0,-6
2064-01-01,0,0,1,1,0,0,0,2
2064-02-01,0,0,0,0,1,0,0.75,1
2064-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2064-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2064-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2064-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2064-07-01,0,1,1,1,0,0,0,3
2064-08-01,-1,-1,-1,-1,0,0,0,-4
2064-09-01,1,1,0,0,0,0,0,2
2064-10-01,0,0,1,1,0,0,0,2
2064-11-01,-1,-1,-1,-1,-1,0,0,-5
2064-12-01,1,1,1,-1,-1,0,0,1
2065-01-01,0,0,0,0,1,1,0,-1.5
2065-02-01,0,0,0,0,0,0,-0.25,0
2065-03-01,-2.288872996,-1.49205214,-2.49205214,-2.49205214,-3.187283424,-2.49205214,0,-5.722182489
2065-04-01,2.293710594,1.496889739,2.496889739,2.501727337,2.192121022,1.496889739,0,7.239114085
2065-05-01,-1.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-0.432026103,0,-6.51209136
2065-06-01,1.817651072,1.427188504,0.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2065-07-01,0,0,1,1,1,0,0,3
2065-08-01,0,-1,-1,-1,-1,0,0,-4
2065-09-01,0,1,1,0,0,0,0,2
2065-10-01,0,0,0,1,1,0,0,2
2065-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2065-12-01,0,1,1,1,-1,-1,0,4.5
2066-01-01,-1,-1,-1,-1,-1,0,0,-5
2066-02-01,0,0,0,0,0,0,-0.25,0
2066-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2066-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2066-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2066-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2066-07-01,0,0,0,1,1,1,0,-0.5
2066-08-01,0,0,-1,-1,-1,-1,0,-0.5
2066-09-01,0,0,1,1,0,0,0,2
2066-10-01,0,0,0,0,1,1,0,-1.5
2066-11-01,1,1,0,0,0,0,0,2
2066-12-01,1,1,2,2,2,0,0,8
2067-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2067-02-01,0,0,0,0,0,0,-0.25,0
2067-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2067-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2067-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2067-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2067-07-01,-1,-1,-1,-1,0,0,0,-4
2067-08-01,1,1,1,0,0,0,0,3
2067-09-01,0,0,0,1,1,0,0,2
2067-10-01,-1,-1,-1,-1,-1,0,0,-5
2067-11-01,0,1,1,0,0,0,0,2
2067-12-01,0,1,1,2,2,2,0,1
2068-01-01,1,1,0,0,0,0,0,2
2068-02-01,0,0,1,0,0,0,0.75,1
2068-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2068-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2068-05-01,1.177511329,0.567973897,1.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2068-06-01,-1.182348928,-0.572811496,-0.572811496,-0.536085559,0.427188504,0.427188504,0,-3.504840235
2068-07-01,0,0,-1,-1,-1,-1,0,-0.5
2068-08-01,0,0,1,1,1,0,0,3
2068-09-01,-1,-1,-1,-1,-1,0,0,-5
2068-10-01,1,1,0,0,0,0,0,2
2068-11-01,0,0,0,1,1,0,0,2
2068-12-01,0,-2,-2,-1,-1,0,0,-6
2069-01-01,0,0,1,1,0,0,0,2
2069-02-01,0,0,0,0,0,0,-0.25,0
2069-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2069-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2069-05-01,1.177511329,0.567973897,0.567973897,1.526410362,1.567973897,0.567973897,0,3.98790864
2069-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-0.572811496,0,-7.004840235
2069-07-01,1,1,1,0,0,0,0,3
2069-08-01,0,0,0,1,1,1,0,-0.5
2069-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2069-10-01,0,1,1,0,0,0,0,2
2069-11-01,0,0,0,0,1,1,0,-1.5
2069-12-01,0,0,-2,-2,-1,-1,0,-2.5
2070-01-01,0,0,0,1,1,0,0,2
2070-02-01,0,0,0,0,0,0,-0.25,0
2070-03-01,-2.288872996,-2.49205214,-2.49205214,-2.49205214,-3.187283424,-1.49205214,0,-9.222182489
2070-04-01,2.293710594,2.496889739,2.496889739,1.501727337,2.192121022,1.496889739,0,7.239114085
2070-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2070-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2070-07-01,0,1,1,1,0,0,0,3
2070-08-01,-1,-1,-1,-1,0,0,0,-4
2070-09-01,1,1,0,0,0,0,0,2
2070-10-01,0,0,1,1,0,0,0,2
2070-11-01,-1,-1,-1,-1,-1,0,0,-5
2070-12-01,1,1,1,-1,-1,0,0,1
2071-01-01,0,0,0,0,1,1,0,-1.5
2071-02-01,0,0,0,0,0,0,-0.25,0
2071-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2071-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2071-05-01,0.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,0.567973897,0,-3.01209136
2071-06-01,-0.182348928,0.427188504,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2071-07-01,0,0,1,1,1,0,0,3
2071-08-01,0,-1,-1,-1,-1,0,0,-4
2071-09-01,0,1,1,0,0,0,0,2
2071-10-01,0,0,0,1,1,0,0,2
2071-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2071-12-01,0,1,1,1,-1,-1,0,4.5
2072-01-01,-1,-1,-1,-1,-1,0,0,-5
2072-02-01,1,0,0,0,0,0,0.75,1
2072-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2072-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2072-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2072-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2072-07-01,-1,-1,-1,-1,0,0,0,-4
2072-08-01,1,1,1,0,0,0,0,3
2072-09-01,0,0,0,1,1,0,0,2
2072-10-01,-1,-1,-1,-1,-1,0,0,-5
2072-11-01,0,1,1,0,0,0,0,2
2072-12-01,0,1,1,2,2,2,0,1
2073-01-01,1,1,0,0,0,0,0,2
2073-02-01,0,0,0,0,0,0,-0.25,0
2073-03-01,-2.288872996,-1.49205214,-0.49205214,-0.49205214,-1.187283424,-1.49205214,0,-2.222182489
2073-04-01,1.293710594,0.496889739,0.496889739,0.501727337,1.192121022,1.496889739,0,0.239114085
2073-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2073-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2073-07-01,0,-1,-1,-1,-1,0,0,-4
2073-08-01,0,1,1,1,0,0,0,3
2073-09-01,0,0,0,0,1,1,0,-1.5
2073-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2073-11-01,0,0,1,1,0,0,0,2
2073-12-01,-2,-2,-1,-1,0,0,0,-6
2074-01-01,0,1,1,0,0,0,0,2
2074-02-01,0,0,0,0,0,0,-0.25,0
2074-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2074-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2074-05-01,1.177511329,0.567973897,1.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2074-06-01,-1.182348928,-0.572811496,-0.572811496,-0.536085559,0.427188504,0.427188504,0,-3.504840235
2074-07-01,0,0,-1,-1,-1,-1,0,-0.5
2074-08-01,0,0,1,1,1,0,0,3
2074-09-01,-1,-1,-1,-1,-1,0,0,-5
2074-10-01,1,1,0,0,0,0,0,2
2074-11-01,0,0,0,1,1,0,0,2
2074-12-01,0,-2,-2,-1,-1,0,0,-6
2075-01-01,0,0,1,1,0,0,0,2
2075-02-01,0,0,0,0,0,0,-0.25,0
2075-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2075-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2075-05-01,-0.822488671,-0.432026103,-0.432026103,0.526410362,0.567973897,-0.432026103,0,0.48790864
2075-06-01,-0.182348928,-0.572811496,-0.572811496,-0.536085559,-0.572811496,0.427188504,0,-3.504840235
2075-07-01,1,1,1,0,0,0,0,3
2075-08-01,0,0,0,1,1,1,0,-0.5
2075-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2075-10-01,0,1,1,0,0,0,0,2
2075-11-01,0,0,0,0,1,1,0,-1.5
2075-12-01,0,0,-2,-2,-1,-1,0,-2.5
2076-01-01,0,0,0,1,1,0,0,2
2076-02-01,0,0,0,0,0,1,0.75,-2.5
2076-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2076-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2076-05-01,0.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,0.567973897,0,-3.01209136
2076-06-01,-0.182348928,0.427188504,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2076-07-01,0,0,1,1,1,0,0,3
2076-08-01,0,-1,-1,-1,-1,0,0,-4
2076-09-01,0,1,1,0,0,0,0,2
2076-10-01,0,0,0,1,1,0,0,2
2076-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2076-12-01,0,1,1,1,-1,-1,0,4.5
2077-01-01,-1,-1,-1,-1,-1,0,0,-5
2077-02-01,0,0,0,0,0,0,-0.25,0
2077-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2077-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2077-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2077-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2077-07-01,0,0,0,1,1,1,0,-0.5
2077-08-01,0,0,-1,-1,-1,-1,0,-0.5
2077-09-01,0,0,1,1,0,0,0,2
2077-10-01,0,0,0,0,1,1,0,-1.5
2077-11-01,1,1,0,0,0,0,0,2
2077-12-01,1,1,2,2,2,0,0,8
2078-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2078-02-01,0,0,0,0,0,0,-0.25,0
2078-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2078-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2078-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2078-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2078-07-01,-1,-1,-1,-1,0,0,0,-4
2078-08-01,1,1,1,0,0,0,0,3
2078-09-01,0,0,0,1,1,0,0,2
2078-10-01,-1,-1,-1,-1,-1,0,0,-5
2078-11-01,0,1,1,0,0,0,0,2
2078-12-01,0,1,1,2,2,2,0,1
2079-01-01,1,1,0,0,0,0,0,2
2079-02-01,0,0,0,0,0,0,-0.25,0
2079-03-01,0.711127004,0.50794786,1.50794786,1.50794786,1.812716576,0.50794786,0,4.777817511
2079-04-01,-1.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-0.503110261,0,-6.760885915
2079-05-01,2.177511329,2.567973897,2.567973897,2.526410362,1.567973897,1.567973897,0,7.48790864
2079-06-01,-2.182348928,-1.572811496,-1.572811496,-1.536085559,-0.572811496,-1.572811496,0,-3.504840235
2079-07-01,0,-1,-1,-1,-1,0,0,-4
2079-08-01,0,1,1,1,0,0,0,3
2079-09-01,0,0,0,0,1,1,0,-1.5
2079-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2079-11-01,0,0,1,1,0,0,0,2
2079-12-01,-2,-2,-1,-1,0,0,0,-6
2080-01-01,0,1,1,0,0,0,0,2
2080-02-01,0,0,0,1,0,0,0.75,1
2080-03-01,-0.288872996,-0.49205214,-0.49205214,-0.49205214,0.812716576,0.50794786,0,-2.222182489
2080-04-01,0.293710594,0.496889739,-0.503110261,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2080-05-01,-0.822488671,-0.432026103,-0.432026103,0.526410362,0.567973897,-0.432026103,0,0.48790864
2080-06-01,-0.182348928,-0.572811496,-0.572811496,-0.536085559,-0.572811496,0.427188504,0,-3.504840235
2080-07-01,1,1,1,0,0,0,0,3
2080-08-01,0,0,0,1,1,1,0,-0.5
2080-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2080-10-01,0,1,1,0,0,0,0,2
2080-11-01,0,0,0,0,1,1,0,-1.5
2080-12-01,0,0,-2,-2,-1,-1,0,-2.5
2081-01-01,0,0,0,1,1,0,0,2
2081-02-01,0,0,0,0,0,0,-0.25,0
2081-03-01,-2.288872996,-2.49205214,-2.49205214,-2.49205214,-3.187283424,-1.49205214,0,-9.222182489
2081-04-01,2.293710594,2.496889739,2.496889739,1.501727337,2.192121022,1.496889739,0,7.239114085
2081-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2081-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2081-07-01,0,1,1,1,0,0,0,3
2081-08-01,-1,-1,-1,-1,0,0,0,-4
2081-09-01,1,1,0,0,0,0,0,2
2081-10-01,0,0,1,1,0,0,0,2
2081-11-01,-1,-1,-1,-1,-1,0,0,-5
2081-12-01,1,1,1,-1,-1,0,0,1
2082-01-01,0,0,0,0,1,1,0,-1.5
2082-02-01,0,0,0,0,0,0,-0.25,0
2082-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2082-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2082-05-01,0.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,0.567973897,0,-3.01209136
2082-06-01,-0.182348928,0.427188504,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2082-07-01,0,0,1,1,1,0,0,3
2082-08-01,0,-1,-1,-1,-1,0,0,-4
2082-09-01,0,1,1,0,0,0,0,2
2082-10-01,0,0,0,1,1,0,0,2
2082-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2082-12-01,0,1,1,1,-1,-1,0,4.5
2083-01-01,-1,-1,-1,-1,-1,0,0,-5
2083-02-01,0,0,0,0,0,0,-0.25,0
2083-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2083-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2083-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2083-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2083-07-01,0,0,0,1,1,1,0,-0.5
2083-08-01,0,0,-1,-1,-1,-1,0,-0.5
2083-09-01,0,0,1,1,0,0,0,2
2083-10-01,0,0,0,0,1,1,0,-1.5
2083-11-01,1,1,0,0,0,0,0,2
2083-12-01,1,1,2,2,2,0,0,8
2084-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2084-02-01,0,1,0,0,0,0,0.75,1
2084-03-01,-2.288872996,-1.49205214,-0.49205214,-0.49205214,-1.187283424,-1.49205214,0,-2.222182489
2084-04-01,1.293710594,0.496889739,0.496889739,0.501727337,1.192121022,1.496889739,0,0.239114085
2084-05-01,-0.822488671,0.567973897,0.567973897,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2084-06-01,0.817651072,0.427188504,0.427188504,1.463914441,1.427188504,0.427188504,0,3.495159765
2084-07-01,0,-1,-1,-1,-1,0,0,-4
2084-08-01,0,1,1,1,0,0,0,3
2084-09-01,0,0,0,0,1,1,0,-1.5
2084-10-01,0,-1,-1,-1,-1,-1,0,-1.5
2084-11-01,0,0,1,1,0,0,0,2
2084-12-01,-2,-2,-1,-1,0,0,0,-6
2085-01-01,0,1,1,0,0,0,0,2
2085-02-01,0,0,0,0,0,0,-0.25,0
2085-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2085-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2085-05-01,1.177511329,0.567973897,1.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2085-06-01,-1.182348928,-0.572811496,-0.572811496,-0.536085559,0.427188504,0.427188504,0,-3.504840235
2085-07-01,0,0,-1,-1,-1,-1,0,-0.5
2085-08-01,0,0,1,1,1,0,0,3
2085-09-01,-1,-1,-1,-1,-1,0,0,-5
2085-10-01,1,1,0,0,0,0,0,2
2085-11-01,0,0,0,1,1,0,0,2
2085-12-01,0,-2,-2,-1,-1,0,0,-6
2086-01-01,0,0,1,1,0,0,0,2
2086-02-01,0,0,0,0,0,0,-0.25,0
2086-03-01,-1.288872996,-1.49205214,-1.49205214,-1.49205214,-1.187283424,-0.49205214,0,-5.722182489
2086-04-01,1.293710594,1.496889739,0.496889739,0.501727337,1.192121022,0.496889739,0,3.739114085
2086-05-01,-0.822488671,-0.432026103,-0.432026103,0.526410362,0.567973897,-0.432026103,0,0.48790864
2086-06-01,-0.182348928,-0.572811496,-0.572811496,-0.536085559,-0.572811496,0.427188504,0,-3.504840235
2086-07-01,1,1,1,0,0,0,0,3
2086-08-01,0,0,0,1,1,1,0,-0.5
2086-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2086-10-01,0,1,1,0,0,0,0,2
2086-11-01,0,0,0,0,1,1,0,-1.5
2086-12-01,0,0,-2,-2,-1,-1,0,-2.5
2087-01-01,0,0,0,1,1,0,0,2
2087-02-01,0,0,0,0,0,0,-0.25,0
2087-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2087-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2087-05-01,1.177511329,0.567973897,0.567973897,0.526410362,1.567973897,1.567973897,0,0.48790864
2087-06-01,-1.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-1.572811496,0,-3.504840235
2087-07-01,0,1,1,1,0,0,0,3
2087-08-01,-1,-1,-1,-1,0,0,0,-4
2087-09-01,1,1,0,0,0,0,0,2
2087-10-01,0,0,1,1,0,0,0,2
2087-11-01,-1,-1,-1,-1,-1,0,0,-5
2087-12-01,1,1,1,-1,-1,0,0,1
2088-01-01,0,0,0,0,1,1,0,-1.5
2088-02-01,-1,-1,-1,-1,-1,-1,0.75,-2.5
2088-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2088-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2088-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2088-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2088-07-01,0,0,0,1,1,1,0,-0.5
2088-08-01,0,0,-1,-1,-1,-1,0,-0.5
2088-09-01,0,0,1,1,0,0,0,2
2088-10-01,0,0,0,0,1,1,0,-1.5
2088-11-01,1,1,0,0,0,0,0,2
2088-12-01,1,1,2,2,2,0,0,8
2089-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2089-02-01,0,0,0,0,0,0,-0.25,0
2089-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2089-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2089-05-01,0.177511329,0.567973897,-0.432026103,-0.473589638,-0.432026103,-0.432026103,0,0.48790864
2089-06-01,0.817651072,0.427188504,1.427188504,1.463914441,0.427188504,0.427188504,0,3.495159765
2089-07-01,-1,-1,-1,-1,0,0,0,-4
2089-08-01,1,1,1,0,0,0,0,3
2089-09-01,0,0,0,1,1,0,0,2
2089-10-01,-1,-1,-1,-1,-1,0,0,-5
2089-11-01,0,1,1,0,0,0,0,2
2089-12-01,0,1,1,2,2,2,0,1
2090-01-01,1,1,0,0,0,0,0,2
2090-02-01,0,0,0,0,0,0,-0.25,0
2090-03-01,0.711127004,0.50794786,1.50794786,1.50794786,1.812716576,0.50794786,0,4.777817511
2090-04-01,-1.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-0.503110261,0,-6.760885915
2090-05-01,1.177511329,1.567973897,1.567973897,0.526410362,0.567973897,0.567973897,0,3.98790864
2090-06-01,-1.182348928,-0.572811496,-0.572811496,0.463914441,0.427188504,-0.572811496,0,-0.004840235
2090-07-01,0,-1,-1,-1,-1,0,0,-4
2090-08-01,0,1,1,1,0,0,0,3
2090-09-01,0,0,0,0,1,1,0,-1.5
2090-10-01,0,-1,-1,-1,-1,-1,0,-1.5
